Target, Prediction, Time
1347.61,0,2012-06-02 12:57:00
1361.16,0,2012-06-02 12:58:00
1361.95,1014.00062728,2012-06-02 12:59:00
1361.06,1014.00062728,2012-06-02 13:00:00
1349.28,0,2012-06-02 13:01:00
1335.69,0,2012-06-02 13:02:00
1261.09,0,2012-06-02 13:03:00
1245.86,1034.01744585,2012-06-02 13:04:00
1268.17,1034.01744585,2012-06-02 13:05:00
1244.07,0,2012-06-02 13:06:00
1021.47,0,2012-06-02 13:07:00
824.013,0,2012-06-02 13:08:00
1068.99,1047.8334939,2012-06-02 13:09:00
1217.04,1047.8334939,2012-06-02 13:10:00
1240.27,0,2012-06-02 13:11:00
1251.48,0,2012-06-02 13:12:00
1174.85,0,2012-06-02 13:13:00
693.654,1098.68594033,2012-06-02 13:14:00
695.33,1098.68594033,2012-06-02 13:15:00
694.724,0,2012-06-02 13:16:00
696.108,0,2012-06-02 13:17:00
706.813,0,2012-06-02 13:18:00
727.502,1076.45077166,2012-06-02 13:19:00
533.028,1076.45077166,2012-06-02 13:20:00
310.037,0,2012-06-02 13:21:00
444.21,0,2012-06-02 13:22:00
717.512,0,2012-06-02 13:23:00
719.261,1050.82294648,2012-06-02 13:24:00
784.914,1050.82294648,2012-06-02 13:25:00
964.439,0,2012-06-02 13:26:00
950.517,0,2012-06-02 13:27:00
945.102,0,2012-06-02 13:28:00
946.6,1032.43426362,2012-06-02 13:29:00
945.531,1032.43426362,2012-06-02 13:30:00
612.955,0,2012-06-02 13:31:00
526.273,0,2012-06-02 13:32:00
858.071,0,2012-06-02 13:33:00
932.08,1065.22834855,2012-06-02 13:34:00
936.462,1065.22834855,2012-06-02 13:35:00
929.466,0,2012-06-02 13:36:00
931.779,0,2012-06-02 13:37:00
935.608,0,2012-06-02 13:38:00
551.718,1073.61737789,2012-06-02 13:39:00
517.266,1073.61737789,2012-06-02 13:40:00
891.595,0,2012-06-02 13:41:00
922.586,0,2012-06-02 13:42:00
518.558,0,2012-06-02 13:43:00
508.652,1087.72377937,2012-06-02 13:44:00
860.53,1087.72377937,2012-06-02 13:45:00
913.844,0,2012-06-02 13:46:00
917.4,0,2012-06-02 13:47:00
920.299,0,2012-06-02 13:48:00
927.278,1041.7256669,2012-06-02 13:49:00
936.486,1041.7256669,2012-06-02 13:50:00
929.615,0,2012-06-02 13:51:00
927.782,0,2012-06-02 13:52:00
1152.62,0,2012-06-02 13:53:00
1198.39,1046.6360551,2012-06-02 13:54:00
993.528,1046.6360551,2012-06-02 13:55:00
1207.65,0,2012-06-02 13:56:00
1361.6,0,2012-06-02 13:57:00
1358.7,0,2012-06-02 13:58:00
1341.88,994.040458647,2012-06-02 13:59:00
1252.17,994.040458647,2012-06-02 14:00:00
930.63,0,2012-06-02 14:01:00
1050.92,0,2012-06-02 14:02:00
1349.12,0,2012-06-02 14:03:00
1346.6,1026.04514108,2012-06-02 14:04:00
1316.38,1026.04514108,2012-06-02 14:05:00
1241.61,0,2012-06-02 14:06:00
1242.56,0,2012-06-02 14:07:00
1250.02,0,2012-06-02 14:08:00
1261.7,999.721914276,2012-06-02 14:09:00
1264.36,999.721914276,2012-06-02 14:10:00
1251.6,0,2012-06-02 14:11:00
1250.86,0,2012-06-02 14:12:00
1222.04,0,2012-06-02 14:13:00
1221.18,997.733672156,2012-06-02 14:14:00
698.37,997.733672156,2012-06-02 14:15:00
841.321,0,2012-06-02 14:16:00
814.35,0,2012-06-02 14:17:00
810.394,0,2012-06-02 14:18:00
809.117,1023.61088772,2012-06-02 14:19:00
591.8,1023.61088772,2012-06-02 14:20:00
427.758,0,2012-06-02 14:21:00
721.773,0,2012-06-02 14:22:00
842.188,0,2012-06-02 14:23:00
831.056,1067.14480752,2012-06-02 14:24:00
431.176,1067.14480752,2012-06-02 14:25:00
414.124,0,2012-06-02 14:26:00
802.514,0,2012-06-02 14:27:00
832.261,0,2012-06-02 14:28:00
833.315,1041.56623382,2012-06-02 14:29:00
842.075,1041.56623382,2012-06-02 14:30:00
828.995,0,2012-06-02 14:31:00
828.024,0,2012-06-02 14:32:00
824.65,0,2012-06-02 14:33:00
829.483,1065.68673841,2012-06-02 14:34:00
834.337,1065.68673841,2012-06-02 14:35:00
835.737,0,2012-06-02 14:36:00
633.301,0,2012-06-02 14:37:00
412.888,0,2012-06-02 14:38:00
639.74,1064.43708153,2012-06-02 14:39:00
816.039,1064.43708153,2012-06-02 14:40:00
817.325,0,2012-06-02 14:41:00
672.254,0,2012-06-02 14:42:00
367.43,0,2012-06-02 14:43:00
535.763,1120.30462776,2012-06-02 14:44:00
718.931,1120.30462776,2012-06-02 14:45:00
717.084,0,2012-06-02 14:46:00
715.662,0,2012-06-02 14:47:00
729.417,0,2012-06-02 14:48:00
728.923,1057.87313,2012-06-02 14:49:00
721.485,1057.87313,2012-06-02 14:50:00
726.984,0,2012-06-02 14:51:00
721.516,0,2012-06-02 14:52:00
722.565,0,2012-06-02 14:53:00
719.591,1061.72984508,2012-06-02 14:54:00
1388.48,1061.72984508,2012-06-02 14:55:00
1304.74,0,2012-06-02 14:56:00
1208.9,0,2012-06-02 14:57:00
1001.76,0,2012-06-02 14:58:00
1007.94,988.127176987,2012-06-02 14:59:00
1357.37,988.127176987,2012-06-02 15:00:00
1346.9,0,2012-06-02 15:01:00
1347.04,0,2012-06-02 15:02:00
1373.48,0,2012-06-02 15:03:00
1361.9,986.350518963,2012-06-02 15:04:00
1364.67,986.350518963,2012-06-02 15:05:00
1461.71,0,2012-06-02 15:06:00
1461.96,0,2012-06-02 15:07:00
1478.82,0,2012-06-02 15:08:00
1474.36,1012.96552745,2012-06-02 15:09:00
1462.48,1012.96552745,2012-06-02 15:10:00
1453.41,0,2012-06-02 15:11:00
1479.7,0,2012-06-02 15:12:00
1470.61,0,2012-06-02 15:13:00
1458.64,969.076359618,2012-06-02 15:14:00
1151.92,969.076359618,2012-06-02 15:15:00
778.395,0,2012-06-02 15:16:00
873.076,0,2012-06-02 15:17:00
895.721,0,2012-06-02 15:18:00
731.621,986.300296021,2012-06-02 15:19:00
488.12,986.300296021,2012-06-02 15:20:00
701.864,0,2012-06-02 15:21:00
915.871,0,2012-06-02 15:22:00
932.565,0,2012-06-02 15:23:00
935.155,1034.46528967,2012-06-02 15:24:00
938.939,1034.46528967,2012-06-02 15:25:00
927.336,0,2012-06-02 15:26:00
926.269,0,2012-06-02 15:27:00
935.512,0,2012-06-02 15:28:00
925.024,959.937542421,2012-06-02 15:29:00
859.008,959.937542421,2012-06-02 15:30:00
507.603,0,2012-06-02 15:31:00
612.136,0,2012-06-02 15:32:00
829.59,0,2012-06-02 15:33:00
810.349,959.209835118,2012-06-02 15:34:00
825.024,959.209835118,2012-06-02 15:35:00
822.595,0,2012-06-02 15:36:00
817.756,0,2012-06-02 15:37:00
788.942,0,2012-06-02 15:38:00
716.281,983.848327926,2012-06-02 15:39:00
715.574,983.848327926,2012-06-02 15:40:00
716.125,0,2012-06-02 15:41:00
716.544,0,2012-06-02 15:42:00
716.546,0,2012-06-02 15:43:00
717.825,970.979899525,2012-06-02 15:44:00
679.1,970.979899525,2012-06-02 15:45:00
300.243,0,2012-06-02 15:46:00
366.566,0,2012-06-02 15:47:00
749.039,0,2012-06-02 15:48:00
738.423,968.243402164,2012-06-02 15:49:00
781.348,968.243402164,2012-06-02 15:50:00
796.094,0,2012-06-02 15:51:00
757.259,0,2012-06-02 15:52:00
726.748,808.123333067,2012-06-02 15:53:00
704.788,928.400126328,2012-06-02 15:54:00
461.566,963.659651627,2012-06-02 15:55:00
1078.44,0,2012-06-02 15:56:00
1439.96,0,2012-06-02 15:57:00
1399.88,0,2012-06-02 15:58:00
958.674,987.266174006,2012-06-02 15:59:00
966.255,987.266174006,2012-06-02 16:00:00
1352.92,0,2012-06-02 16:01:00
2740.9,0,2012-06-02 16:02:00
2962.77,0,2012-06-02 16:03:00
3019.23,942.295940672,2012-06-02 16:04:00
2697.68,1726.31679655,2012-06-02 16:05:00
1916.99,0,2012-06-02 16:06:00
1918.76,0,2012-06-02 16:07:00
1936.19,392.010427938,2012-06-02 16:08:00
1871.77,911.998438686,2012-06-02 16:09:00
1731.95,940.585280783,2012-06-02 16:10:00
1616.49,0,2012-06-02 16:11:00
1794.74,0,2012-06-02 16:12:00
1771.18,0,2012-06-02 16:13:00
1768.84,918.576868388,2012-06-02 16:14:00
1615.73,918.576868388,2012-06-02 16:15:00
1567.44,0,2012-06-02 16:16:00
1366.39,0,2012-06-02 16:17:00
1422.5,0,2012-06-02 16:18:00
2007.49,941.623670199,2012-06-02 16:19:00
3097.15,941.623670199,2012-06-02 16:20:00
3091.98,0,2012-06-02 16:21:00
3020.8,0,2012-06-02 16:22:00
2698.74,0,2012-06-02 16:23:00
2663.65,952.761522583,2012-06-02 16:24:00
2888.25,952.761522583,2012-06-02 16:25:00
2882.65,392.010427938,2012-06-02 16:26:00
2890.53,784.020855877,2012-06-02 16:27:00
3236.02,784.020855877,2012-06-02 16:28:00
2960.22,940.168124944,2012-06-02 16:29:00
2850.37,940.168124944,2012-06-02 16:30:00
2435.68,0,2012-06-02 16:31:00
1678.38,0,2012-06-02 16:32:00
1069.66,0,2012-06-02 16:33:00
725.384,945.581422123,2012-06-02 16:34:00
1120.48,945.581422123,2012-06-02 16:35:00
1134.38,0,2012-06-02 16:36:00
1142.7,0,2012-06-02 16:37:00
1144.69,0,2012-06-02 16:38:00
1524.79,947.104453107,2012-06-02 16:39:00
1758.42,947.104453107,2012-06-02 16:40:00
1764.5,0,2012-06-02 16:41:00
1528.57,0,2012-06-02 16:42:00
1494.89,0,2012-06-02 16:43:00
1484.38,938.975407816,2012-06-02 16:44:00
1617.35,938.975407816,2012-06-02 16:45:00
1601.67,0,2012-06-02 16:46:00
1531.82,0,2012-06-02 16:47:00
1217.31,0,2012-06-02 16:48:00
1262.59,938.276217633,2012-06-02 16:49:00
1619.69,938.276217633,2012-06-02 16:50:00
1312.36,0,2012-06-02 16:51:00
807.555,0,2012-06-02 16:52:00
1749.18,0,2012-06-02 16:53:00
2238.03,942.894533288,2012-06-02 16:54:00
2479.32,942.894533288,2012-06-02 16:55:00
2474.46,0,2012-06-02 16:56:00
2017.78,0,2012-06-02 16:57:00
1741.26,0,2012-06-02 16:58:00
1700.01,1524.56407994,2012-06-02 16:59:00
1671.09,1524.56407994,2012-06-02 17:00:00
1650.47,0,2012-06-02 17:01:00
1641.35,0,2012-06-02 17:02:00
1565.7,0,2012-06-02 17:03:00
1560.42,1550.23763235,2012-06-02 17:04:00
1550.42,1550.23763235,2012-06-02 17:05:00
1534.46,0,2012-06-02 17:06:00
1455.21,0,2012-06-02 17:07:00
934.444,0,2012-06-02 17:08:00
946.314,1568.68430283,2012-06-02 17:09:00
1350.83,1568.68430283,2012-06-02 17:10:00
1350.04,0,2012-06-02 17:11:00
1376.25,0,2012-06-02 17:12:00
1374.01,0,2012-06-02 17:13:00
1378.22,1538.8506719,2012-06-02 17:14:00
1362.84,1538.8506719,2012-06-02 17:15:00
1359.39,0,2012-06-02 17:16:00
1373.82,0,2012-06-02 17:17:00
1327.27,0,2012-06-02 17:18:00
871.527,1523.01259846,2012-06-02 17:19:00
846.584,1523.01259846,2012-06-02 17:20:00
846.068,0,2012-06-02 17:21:00
765.882,0,2012-06-02 17:22:00
742.578,0,2012-06-02 17:23:00
742.054,1506.75808355,2012-06-02 17:24:00
741.285,1506.75808355,2012-06-02 17:25:00
741.273,0,2012-06-02 17:26:00
751.504,0,2012-06-02 17:27:00
858.787,0,2012-06-02 17:28:00
723.217,1493.71278434,2012-06-02 17:29:00
464.765,1493.71278434,2012-06-02 17:30:00
636.718,0,2012-06-02 17:31:00
877.664,0,2012-06-02 17:32:00
881.891,0,2012-06-02 17:33:00
879.462,1517.24948513,2012-06-02 17:34:00
884.002,1517.24948513,2012-06-02 17:35:00
911.0,0,2012-06-02 17:36:00
1006.68,0,2012-06-02 17:37:00
995.134,0,2012-06-02 17:38:00
996.594,1645.83345886,2012-06-02 17:39:00
999.641,1645.83345886,2012-06-02 17:40:00
1015.44,0,2012-06-02 17:41:00
1493.92,0,2012-06-02 17:42:00
1001.01,0,2012-06-02 17:43:00
832.152,1616.06349154,2012-06-02 17:44:00
701.442,1616.06349154,2012-06-02 17:45:00
907.832,0,2012-06-02 17:46:00
1105.04,0,2012-06-02 17:47:00
1111.41,0,2012-06-02 17:48:00
1175.7,1639.40079091,2012-06-02 17:49:00
1080.56,1639.40079091,2012-06-02 17:50:00
708.174,0,2012-06-02 17:51:00
758.763,0,2012-06-02 17:52:00
1122.82,0,2012-06-02 17:53:00
1107.86,1588.9212764,2012-06-02 17:54:00
1107.99,1588.9212764,2012-06-02 17:55:00
1111.93,0,2012-06-02 17:56:00
1158.21,0,2012-06-02 17:57:00
1310.47,0,2012-06-02 17:58:00
1746.74,1540.03233187,2012-06-02 17:59:00
1477.96,1233.06220503,2012-06-02 18:00:00
3254.11,0,2012-06-02 18:01:00
7455.71,0,2012-06-02 18:02:00
7331.54,0,2012-06-02 18:03:00
7048.28,1414.6494248,2012-06-02 18:04:00
7160.56,1414.6494248,2012-06-02 18:05:00
7435.83,0,2012-06-02 18:06:00
7656.17,0,2012-06-02 18:07:00
7971.31,0,2012-06-02 18:08:00
4434.26,1301.61847726,2012-06-02 18:09:00
8073.03,1301.61847726,2012-06-02 18:10:00
8050.71,0,2012-06-02 18:11:00
8027.08,0,2012-06-02 18:12:00
7914.83,0,2012-06-02 18:13:00
7689.57,1290.59360187,2012-06-02 18:14:00
4052.83,1290.59360187,2012-06-02 18:15:00
7644.48,0,2012-06-02 18:16:00
7637.09,0,2012-06-02 18:17:00
7595.88,0,2012-06-02 18:18:00
5674.51,1404.53739535,2012-06-02 18:19:00
5861.69,1404.53739535,2012-06-02 18:20:00
7262.17,0,2012-06-02 18:21:00
7035.1,0,2012-06-02 18:22:00
4815.89,0,2012-06-02 18:23:00
5309.02,1414.76991849,2012-06-02 18:24:00
6799.83,1414.76991849,2012-06-02 18:25:00
6798.01,0,2012-06-02 18:26:00
3686.07,0,2012-06-02 18:27:00
6548.13,0,2012-06-02 18:28:00
7346.9,1385.25002553,2012-06-02 18:29:00
6408.96,1385.25002553,2012-06-02 18:30:00
4691.71,0,2012-06-02 18:31:00
7114.1,0,2012-06-02 18:32:00
7080.73,0,2012-06-02 18:33:00
3692.97,1466.06148266,2012-06-02 18:34:00
7341.69,1466.06148266,2012-06-02 18:35:00
7242.69,0,2012-06-02 18:36:00
6019.78,0,2012-06-02 18:37:00
4496.39,0,2012-06-02 18:38:00
7226.55,1482.30348319,2012-06-02 18:39:00
6964.87,1482.30348319,2012-06-02 18:40:00
2580.54,0,2012-06-02 18:41:00
1457.98,0,2012-06-02 18:42:00
2557.38,0,2012-06-02 18:43:00
6733.98,1468.32297355,2012-06-02 18:44:00
6653.55,1468.32297355,2012-06-02 18:45:00
6565.04,0,2012-06-02 18:46:00
1602.16,0,2012-06-02 18:47:00
1238.58,0,2012-06-02 18:48:00
1240.59,1456.69743284,2012-06-02 18:49:00
6045.34,1456.69743284,2012-06-02 18:50:00
6618.45,0,2012-06-02 18:51:00
6011.43,0,2012-06-02 18:52:00
819.899,0,2012-06-02 18:53:00
1011.99,1441.97101758,2012-06-02 18:54:00
1230.71,1441.97101758,2012-06-02 18:55:00
2911.0,0,2012-06-02 18:56:00
6582.2,0,2012-06-02 18:57:00
6361.93,0,2012-06-02 18:58:00
1231.56,2871.61103659,2012-06-02 18:59:00
1572.4,2871.61103659,2012-06-02 19:00:00
1831.06,0,2012-06-02 19:01:00
1790.37,0,2012-06-02 19:02:00
4621.83,0,2012-06-02 19:03:00
3473.5,2801.35306706,2012-06-02 19:04:00
1670.15,2801.35306706,2012-06-02 19:05:00
1668.29,0,2012-06-02 19:06:00
1657.46,0,2012-06-02 19:07:00
1691.57,0,2012-06-02 19:08:00
1775.79,2782.11337727,2012-06-02 19:09:00
1759.84,2782.11337727,2012-06-02 19:10:00
1779.0,0,2012-06-02 19:11:00
1646.73,0,2012-06-02 19:12:00
1685.2,0,2012-06-02 19:13:00
1700.86,3403.90185531,2012-06-02 19:14:00
1699.41,3403.90185531,2012-06-02 19:15:00
1680.39,0,2012-06-02 19:16:00
1614.8,0,2012-06-02 19:17:00
1506.25,0,2012-06-02 19:18:00
1539.9,2729.04309348,2012-06-02 19:19:00
1643.23,2729.04309348,2012-06-02 19:20:00
1580.63,0,2012-06-02 19:21:00
1100.87,0,2012-06-02 19:22:00
1100.83,0,2012-06-02 19:23:00
1102.54,2886.77766863,2012-06-02 19:24:00
1177.09,2886.77766863,2012-06-02 19:25:00
1259.07,0,2012-06-02 19:26:00
1143.43,0,2012-06-02 19:27:00
1075.59,0,2012-06-02 19:28:00
930.834,2869.80727383,2012-06-02 19:29:00
1138.71,2869.80727383,2012-06-02 19:30:00
1353.11,0,2012-06-02 19:31:00
1366.4,0,2012-06-02 19:32:00
1367.67,0,2012-06-02 19:33:00
1380.6,3141.2795299,2012-06-02 19:34:00
1386.37,3141.2795299,2012-06-02 19:35:00
1384.58,0,2012-06-02 19:36:00
1385.22,0,2012-06-02 19:37:00
1387.38,0,2012-06-02 19:38:00
1396.18,3011.05261419,2012-06-02 19:39:00
1380.38,3011.05261419,2012-06-02 19:40:00
1378.47,0,2012-06-02 19:41:00
1358.08,0,2012-06-02 19:42:00
1360.1,0,2012-06-02 19:43:00
1318.46,3058.3137981,2012-06-02 19:44:00
948.328,3058.3137981,2012-06-02 19:45:00
1067.09,0,2012-06-02 19:46:00
1369.57,0,2012-06-02 19:47:00
1358.1,541.390469173,2012-06-02 19:48:00
1060.98,3631.5437274,2012-06-02 19:49:00
985.664,3090.15325823,2012-06-02 19:50:00
1003.61,0,2012-06-02 19:51:00
985.07,0,2012-06-02 19:52:00
985.69,0,2012-06-02 19:53:00
591.381,2980.22879218,2012-06-02 19:54:00
552.825,2980.22879218,2012-06-02 19:55:00
916.579,0,2012-06-02 19:56:00
974.423,0,2012-06-02 19:57:00
981.621,0,2012-06-02 19:58:00
979.663,2515.39082222,2012-06-02 19:59:00
927.261,2515.39082222,2012-06-02 20:00:00
687.163,0,2012-06-02 20:01:00
1082.68,0,2012-06-02 20:02:00
1194.73,0,2012-06-02 20:03:00
1394.82,2468.06876985,2012-06-02 20:04:00
1373.95,2468.06876985,2012-06-02 20:05:00
1379.28,0,2012-06-02 20:06:00
1362.95,0,2012-06-02 20:07:00
1404.64,0,2012-06-02 20:08:00
1389.98,2660.46739263,2012-06-02 20:09:00
1390.03,2660.46739263,2012-06-02 20:10:00
1079.54,0,2012-06-02 20:11:00
981.305,0,2012-06-02 20:12:00
1256.18,0,2012-06-02 20:13:00
1402.35,2405.14742143,2012-06-02 20:14:00
1380.48,2405.14742143,2012-06-02 20:15:00
1363.85,0,2012-06-02 20:16:00
1397.48,0,2012-06-02 20:17:00
1408.7,0,2012-06-02 20:18:00
1398.34,2866.33322256,2012-06-02 20:19:00
1388.44,2866.33322256,2012-06-02 20:20:00
1400.84,0,2012-06-02 20:21:00
1009.58,0,2012-06-02 20:22:00
797.785,0,2012-06-02 20:23:00
887.639,3007.19622147,2012-06-02 20:24:00
949.511,3007.19622147,2012-06-02 20:25:00
950.092,0,2012-06-02 20:26:00
953.17,0,2012-06-02 20:27:00
952.647,0,2012-06-02 20:28:00
953.955,2627.22908244,2012-06-02 20:29:00
1058.8,2627.22908244,2012-06-02 20:30:00
1216.69,0,2012-06-02 20:31:00
1216.61,0,2012-06-02 20:32:00
1218.95,0,2012-06-02 20:33:00
1220.93,2995.78335032,2012-06-02 20:34:00
1223.48,2995.78335032,2012-06-02 20:35:00
1219.11,0,2012-06-02 20:36:00
1218.32,0,2012-06-02 20:37:00
1219.55,0,2012-06-02 20:38:00
1250.16,3001.91579494,2012-06-02 20:39:00
1220.72,3001.91579494,2012-06-02 20:40:00
1243.03,183.041233193,2012-06-02 20:41:00
886.651,0,2012-06-02 20:42:00
4147.31,0,2012-06-02 20:43:00
6814.91,2991.25697407,2012-06-02 20:44:00
6848.32,2991.25697407,2012-06-02 20:45:00
7105.33,0,2012-06-02 20:46:00
7130.73,0,2012-06-02 20:47:00
7125.8,0,2012-06-02 20:48:00
7601.4,3093.08745006,2012-06-02 20:49:00
7665.83,3093.08745006,2012-06-02 20:50:00
7650.16,0,2012-06-02 20:51:00
4864.88,0,2012-06-02 20:52:00
1672.31,0,2012-06-02 20:53:00
6116.0,3057.72431581,2012-06-02 20:54:00
7084.93,3057.72431581,2012-06-02 20:55:00
7078.56,0,2012-06-02 20:56:00
7098.59,0,2012-06-02 20:57:00
1978.61,0,2012-06-02 20:58:00
3807.55,2577.59111745,2012-06-02 20:59:00
7254.58,2577.59111745,2012-06-02 21:00:00
7221.08,0,2012-06-02 21:01:00
7193.48,0,2012-06-02 21:02:00
2583.37,0,2012-06-02 21:03:00
2569.24,2385.83547624,2012-06-02 21:04:00
7252.29,2385.83547624,2012-06-02 21:05:00
7252.83,0,2012-06-02 21:06:00
4819.55,0,2012-06-02 21:07:00
1882.41,0,2012-06-02 21:08:00
4457.84,2884.97494493,2012-06-02 21:09:00
7773.4,2884.97494493,2012-06-02 21:10:00
7761.35,0,2012-06-02 21:11:00
3288.35,0,2012-06-02 21:12:00
2239.32,0,2012-06-02 21:13:00
4492.79,2745.22711534,2012-06-02 21:14:00
7550.47,2745.22711534,2012-06-02 21:15:00
5406.45,0,2012-06-02 21:16:00
2706.66,0,2012-06-02 21:17:00
2839.74,0,2012-06-02 21:18:00
7708.69,3102.74299795,2012-06-02 21:19:00
6739.94,3102.74299795,2012-06-02 21:20:00
2659.1,0,2012-06-02 21:21:00
2348.06,0,2012-06-02 21:22:00
5180.09,0,2012-06-02 21:23:00
7426.77,2786.52984806,2012-06-02 21:24:00
2328.82,2786.52984806,2012-06-02 21:25:00
1811.89,0,2012-06-02 21:26:00
1816.75,0,2012-06-02 21:27:00
4515.69,0,2012-06-02 21:28:00
6989.97,2687.76861923,2012-06-02 21:29:00
1809.83,2687.76861923,2012-06-02 21:30:00
1657.31,0,2012-06-02 21:31:00
1391.71,0,2012-06-02 21:32:00
1177.53,0,2012-06-02 21:33:00
1376.36,2661.52338755,2012-06-02 21:34:00
1386.75,2661.52338755,2012-06-02 21:35:00
1392.02,0,2012-06-02 21:36:00
1396.51,0,2012-06-02 21:37:00
1399.44,0,2012-06-02 21:38:00
1415.14,2463.77496612,2012-06-02 21:39:00
1389.16,2463.77496612,2012-06-02 21:40:00
1166.64,0,2012-06-02 21:41:00
1169.58,0,2012-06-02 21:42:00
1283.96,0,2012-06-02 21:43:00
1299.22,2827.56038567,2012-06-02 21:44:00
1266.99,2827.56038567,2012-06-02 21:45:00
837.608,199.000722249,2012-06-02 21:46:00
875.337,0,2012-06-02 21:47:00
4592.81,199.000722249,2012-06-02 21:48:00
7005.42,3353.41542401,2012-06-02 21:49:00
6966.31,2955.41397951,2012-06-02 21:50:00
6773.88,0,2012-06-02 21:51:00
3344.8,0,2012-06-02 21:52:00
6736.58,0,2012-06-02 21:53:00
6874.04,2901.87896994,2012-06-02 21:54:00
3569.37,2901.87896994,2012-06-02 21:55:00
6907.81,0,2012-06-02 21:56:00
6884.73,0,2012-06-02 21:57:00
3510.28,0,2012-06-02 21:58:00
6884.43,2893.90021003,2012-06-02 21:59:00
5213.56,2893.90021003,2012-06-02 22:00:00
4931.26,0,2012-06-02 22:01:00
6879.59,0,2012-06-02 22:02:00
4620.55,0,2012-06-02 22:03:00
5603.52,3266.07778243,2012-06-02 22:04:00
7481.36,3266.07778243,2012-06-02 22:05:00
3666.5,0,2012-06-02 22:06:00
7429.48,0,2012-06-02 22:07:00
7385.53,0,2012-06-02 22:08:00
3828.08,3424.1684514,2012-06-02 22:09:00
7384.18,3424.1684514,2012-06-02 22:10:00
5611.61,0,2012-06-02 22:11:00
5582.33,0,2012-06-02 22:12:00
7357.02,0,2012-06-02 22:13:00
3836.36,3434.167731,2012-06-02 22:14:00
7377.4,3434.167731,2012-06-02 22:15:00
6064.44,0,2012-06-02 22:16:00
4885.3,0,2012-06-02 22:17:00
7369.12,0,2012-06-02 22:18:00
3667.73,3496.71251497,2012-06-02 22:19:00
7365.92,3496.71251497,2012-06-02 22:20:00
7342.77,0,2012-06-02 22:21:00
3793.63,0,2012-06-02 22:22:00
7377.36,0,2012-06-02 22:23:00
6227.97,3545.35382424,2012-06-02 22:24:00
4465.11,3545.35382424,2012-06-02 22:25:00
6848.24,0,2012-06-02 22:26:00
2543.27,0,2012-06-02 22:27:00
1394.08,0,2012-06-02 22:28:00
1365.31,3561.35840035,2012-06-02 22:29:00
4714.14,3561.35840035,2012-06-02 22:30:00
6786.86,0,2012-06-02 22:31:00
6799.16,0,2012-06-02 22:32:00
3340.33,0,2012-06-02 22:33:00
1373.16,3469.03036197,2012-06-02 22:34:00
1334.92,3469.03036197,2012-06-02 22:35:00
975.638,0,2012-06-02 22:36:00
4617.32,0,2012-06-02 22:37:00
6842.2,0,2012-06-02 22:38:00
5478.11,3514.36326369,2012-06-02 22:39:00
1497.69,3514.36326369,2012-06-02 22:40:00
1551.43,0,2012-06-02 22:41:00
1516.85,0,2012-06-02 22:42:00
1518.49,0,2012-06-02 22:43:00
1771.68,4010.99562779,2012-06-02 22:44:00
7039.77,3526.14072173,2012-06-02 22:45:00
7014.1,0,2012-06-02 22:46:00
2116.2,0,2012-06-02 22:47:00
1574.44,0,2012-06-02 22:48:00
1563.65,3485.03493809,2012-06-02 22:49:00
1544.35,3485.03493809,2012-06-02 22:50:00
1532.78,0,2012-06-02 22:51:00
1541.49,969.709812131,2012-06-02 22:52:00
1535.69,484.854906066,2012-06-02 22:53:00
1534.86,3615.02786162,2012-06-02 22:54:00
1524.89,3615.02786162,2012-06-02 22:55:00
1529.47,0,2012-06-02 22:56:00
1527.12,0,2012-06-02 22:57:00
1507.37,0,2012-06-02 22:58:00
1295.44,3738.79465694,2012-06-02 22:59:00
1011.92,4647.54818894,2012-06-02 23:00:00
1041.84,450.569220322,2012-06-02 23:01:00
1015.69,0,2012-06-02 23:02:00
1003.43,0,2012-06-02 23:03:00
776.963,3881.16173117,2012-06-02 23:04:00
577.291,3881.16173117,2012-06-02 23:05:00
1397.46,0,2012-06-02 23:06:00
1601.39,0,2012-06-02 23:07:00
1551.08,0,2012-06-02 23:08:00
1513.11,3276.41770412,2012-06-02 23:09:00
1529.7,3276.41770412,2012-06-02 23:10:00
1528.03,0,2012-06-02 23:11:00
1519.04,0,2012-06-02 23:12:00
1534.67,0,2012-06-02 23:13:00
1496.73,3508.03460273,2012-06-02 23:14:00
1395.32,3508.03460273,2012-06-02 23:15:00
1392.7,0,2012-06-02 23:16:00
1448.56,454.376766001,2012-06-02 23:17:00
1073.53,908.753532003,2012-06-02 23:18:00
961.931,3022.19180768,2012-06-02 23:19:00
1246.43,3022.19180768,2012-06-02 23:20:00
1387.75,0,2012-06-02 23:21:00
1358.89,0,2012-06-02 23:22:00
1296.03,0,2012-06-02 23:23:00
1273.13,3144.0581324,2012-06-02 23:24:00
1274.95,3144.0581324,2012-06-02 23:25:00
1268.9,0,2012-06-02 23:26:00
1199.79,0,2012-06-02 23:27:00
748.344,0,2012-06-02 23:28:00
743.93,3188.7736025,2012-06-02 23:29:00
738.629,3643.1503685,2012-06-02 23:30:00
731.199,0,2012-06-02 23:31:00
743.762,0,2012-06-02 23:32:00
748.066,0,2012-06-02 23:33:00
761.672,3182.38509801,2012-06-02 23:34:00
756.471,3182.38509801,2012-06-02 23:35:00
